user_id,username,password,user_role,name,nickname,created_by,created_at,modified_by,modified_at,deleted_by,deleted_at
bf035f72-ffe7-44f4-bf4a-9d0a5a09a3a7,user00018,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,정준우,용감한곰18,00000000-0000-0000-0000-000000000000,2025-04-26 19:02:20,,,,
38a8de24-1afb-450c-9e67-69396d1bcf4a,user00019,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,박서윤,활발한호랑이19,00000000-0000-0000-0000-000000000000,2024-06-12 19:24:12,,,,
ae20381d-6c4d-4c61-a04b-8053317f1d9f,user00020,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,강시우,느린곰20,00000000-0000-0000-0000-000000000000,2025-04-17 15:40:45,,,,
62f74ce4-99da-4a65-bfbb-cb145fc47f94,user00021,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,서지후,빠른토끼21,00000000-0000-0000-0000-000000000000,2025-10-18 20:09:50,,,,
4acc8370-e2b5-45a0-b7b6-eff6cd87040d,user00022,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,강주원,조용한고양이22,00000000-0000-0000-0000-000000000000,2024-07-10 14:01:53,,,,
14100019-5e8b-42bd-b0fc-91d23c7c5881,user00023,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,김하준,활발한호랑이23,00000000-0000-0000-0000-000000000000,2024-07-13 20:39:29,,,,
61a01ecc-5a0f-47ff-8f16-ade7d8d55d9c,user00024,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,김지유,느린여우24,00000000-0000-0000-0000-000000000000,2024-09-26 00:52:02,,,,
3fec17c6-ccd4-42c9-afa1-85d33acbc33b,user00025,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,오서윤,밝은토끼25,00000000-0000-0000-0000-000000000000,2025-04-08 17:42:03,,,,
7f88294f-c333-49f4-a482-4e6f15a21412,user00026,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,박지윤,멋진토끼26,00000000-0000-0000-0000-000000000000,2025-01-18 00:23:59,,,,
bf7b777b-eafa-4352-bdca-12273d8f71ae,user00027,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,박도윤,엉뚱한판다27,00000000-0000-0000-0000-000000000000,2024-07-20 02:30:52,,,,
275ccc00-59d3-4b62-a3db-adca85d91812,user00028,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,안서윤,밝은토끼28,00000000-0000-0000-0000-000000000000,2025-04-25 09:07:51,,,,
7c0107ee-2901-4bea-bb6e-5db0da05f3e8,user00029,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,정서연,밝은독수리29,00000000-0000-0000-0000-000000000000,2024-11-20 06:04:47,,,,
cc47a2ce-7779-4525-9cb2-13be0888fc0c,user00030,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,신하준,느린토끼30,00000000-0000-0000-0000-000000000000,2024-11-13 18:50:08,,,,
4670942c-1ad5-4fa5-a711-02fdd46bfe30,user00031,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,권서윤,귀여운판다31,00000000-0000-0000-0000-000000000000,2024-08-13 07:03:02,,,,
ae3052d8-8177-4c2f-ac61-751dccaffedb,user00032,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,김시우,멋진강아지32,00000000-0000-0000-0000-000000000000,2025-11-11 05:38:24,,,,
c1dc8b6f-c1f9-4103-b580-9dc71403d4a5,user00033,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,오하은,귀여운호랑이33,00000000-0000-0000-0000-000000000000,2025-12-26 02:35:30,,,,
1431a3ca-df7f-4385-9f04-94e5b05ea76b,user00034,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,한민서,엉뚱한호랑이34,00000000-0000-0000-0000-000000000000,2024-10-26 05:30:14,,,,
da350db4-6b59-4107-9bf2-2dd94a079fe9,user00035,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,정지윤,느린판다35,00000000-0000-0000-0000-000000000000,2025-09-14 05:38:31,,,,
d1311372-cecd-4c35-b25d-e869457dfdf2,user00036,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,황하준,밝은늑대36,00000000-0000-0000-0000-000000000000,2025-06-04 23:16:31,,,,
eb36f315-12c4-4dc0-8922-58bbab286bc3,user00037,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,전수아,신비한호랑이37,00000000-0000-0000-0000-000000000000,2025-02-11 23:12:54,,,,
46d3701c-380a-4352-a23d-3d089bf398ed,user00038,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,장도윤,엉뚱한고양이38,00000000-0000-0000-0000-000000000000,2024-06-08 19:27:50,,,,
95f354a1-e8d2-4b61-95c8-c77c65b95679,user00039,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,이지아,귀여운판다39,00000000-0000-0000-0000-000000000000,2024-10-23 03:51:18,,,,
7f0a34ad-fa32-469f-9284-93d8682a46a9,user00040,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,오민준,빠른곰40,00000000-0000-0000-0000-000000000000,2025-10-11 16:12:56,,,,
9724bd0d-76fc-4790-9de6-b97681196be8,user00041,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,권수아,느린강아지41,00000000-0000-0000-0000-000000000000,2024-05-17 19:19:16,,,,
2ae0b240-b50c-4ed6-bcef-4288cc704e42,user00042,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,정도윤,느린사슴42,00000000-0000-0000-0000-000000000000,2024-08-01 21:12:38,,,,
a05d5149-4a01-4d9e-9922-d72aacbfb424,user00043,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,황서연,신비한토끼43,00000000-0000-0000-0000-000000000000,2025-12-27 07:25:56,,,,
c5a7a6ea-de85-4e2c-a30c-e5de865493af,user00044,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,송하은,용감한곰44,00000000-0000-0000-0000-000000000000,2025-02-10 11:21:46,,,,
ea636133-660d-4f61-a63a-d578d06b771f,user00045,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,안민서,빠른호랑이45,00000000-0000-0000-0000-000000000000,2025-04-24 03:55:55,,,,
f4aad536-8143-4d50-b2f4-a8aa6a00cee5,user00046,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,류서준,멋진호랑이46,00000000-0000-0000-0000-000000000000,2024-09-21 06:30:54,,,,
4ff320ea-c6f8-4a2c-8d0e-1ad6841ce8cd,user00047,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,박지아,밝은고양이47,00000000-0000-0000-0000-000000000000,2025-12-14 00:40:19,,,,
b140638e-552a-445d-8bda-a298e401bc52,user00048,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,류시우,활발한고양이48,00000000-0000-0000-0000-000000000000,2025-06-11 15:51:03,,,,
f5c7ecc2-3a63-45d3-aaa1-e19a55f4dd00,user00049,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,류지유,멋진곰49,00000000-0000-0000-0000-000000000000,2024-06-05 12:24:13,,,,
ca165c37-09bb-449b-b1d7-d7a4a4a0d2e9,user00050,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,신민준,용감한판다50,00000000-0000-0000-0000-000000000000,2024-10-08 20:22:45,,,,
21e87f7d-1e00-429a-8ba8-089f1c926236,user00051,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,임준서,멋진강아지51,00000000-0000-0000-0000-000000000000,2025-11-12 09:08:39,,,,
da10438f-063d-455d-9b78-06c2d0ac987f,user00052,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,임지윤,느린곰52,00000000-0000-0000-0000-000000000000,2025-03-10 03:42:56,,,,
d1bde51d-c6d0-43a2-9cd1-c594b65406c8,user00053,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,오시우,조용한토끼53,00000000-0000-0000-0000-000000000000,2025-01-19 11:12:40,,,,
252d1dc4-4848-40b5-b093-ab1ba275c850,user00054,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,류준서,귀여운호랑이54,00000000-0000-0000-0000-000000000000,2026-01-02 16:55:32,,,,
aa4b25a1-44ed-45f2-a9d8-77e538918975,user00055,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,류주원,조용한호랑이55,00000000-0000-0000-0000-000000000000,2025-11-10 04:30:59,,,,
f13fc022-14d0-4128-a23e-e4e9c8c26d99,user00056,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,장지아,빠른강아지56,00000000-0000-0000-0000-000000000000,2025-12-03 07:31:28,,,,
b4edd4cd-4558-4af6-bb70-5ca433fe552f,user00057,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,오수아,신비한여우57,00000000-0000-0000-0000-000000000000,2026-01-20 22:19:18,,,,
9bf1864f-a5af-4760-b6a0-a7c0d299dd12,user00058,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,안서윤,멋진여우58,00000000-0000-0000-0000-000000000000,2025-12-24 17:47:37,,,,
0b4edd7d-85d9-4768-ae45-76cf701d998a,user00059,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,임서윤,조용한늑대59,00000000-0000-0000-0000-000000000000,2025-09-24 11:07:51,,,,
22015eeb-03ce-4108-b5fd-07c9ef0297f7,user00060,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,신주원,멋진강아지60,00000000-0000-0000-0000-000000000000,2024-09-07 12:56:53,,,,
6a7712a7-4dfd-4b49-8072-4bf3eee21176,user00061,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MASTER,임서윤,느린사슴61,00000000-0000-0000-0000-000000000000,2024-11-24 16:34:33,,,,
a05bd020-c4b8-4655-868d-904cc51bb568,user00062,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,이시우,활발한늑대62,00000000-0000-0000-0000-000000000000,2025-05-19 01:49:27,,,,
583cdc31-3fc6-46fe-82f9-d5e10ea7a48d,user00063,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,전하린,용감한늑대63,00000000-0000-0000-0000-000000000000,2024-05-19 19:44:07,,,,
a6b22652-8d76-422b-b887-1f43b1bd3c5c,user00064,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,박지아,귀여운사슴64,00000000-0000-0000-0000-000000000000,2025-12-04 18:42:42,,,,
1839fbb9-e6dc-4308-8495-e0ef967f5f23,user00065,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,김서연,용감한판다65,00000000-0000-0000-0000-000000000000,2024-06-16 08:00:00,,,,
a665fd6c-1cfe-477f-8e9f-3e71610e7ce1,user00066,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,권지아,밝은호랑이66,00000000-0000-0000-0000-000000000000,2025-07-06 21:07:26,,,,
976769e7-3809-4762-8b09-f93085770813,user00067,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,황서윤,귀여운사슴67,00000000-0000-0000-0000-000000000000,2024-12-24 05:51:28,,,,
c28c6462-c444-41b8-8161-96b1184f39d5,user00068,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MASTER,조지아,빠른늑대68,00000000-0000-0000-0000-000000000000,2024-12-03 15:26:58,,,,
4a74b524-8fb8-45c2-9f9d-ad69af682600,user00069,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,안지후,조용한독수리69,00000000-0000-0000-0000-000000000000,2025-11-18 04:38:41,,,,
6a4a149b-1978-4dc4-9825-26a88e68868d,user00070,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,정예준,느린판다70,00000000-0000-0000-0000-000000000000,2025-07-18 08:51:04,,,,
c404ab39-45bb-4c35-bb2b-e977b60ccaac,user00071,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,전서준,용감한여우71,00000000-0000-0000-0000-000000000000,2024-10-13 22:53:48,,,,
b12914c5-0def-4e9f-b89a-af4b867ac1f6,user00072,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,송서연,멋진사슴72,00000000-0000-0000-0000-000000000000,2026-04-14 08:26:42,,,,
523f5b0d-5889-4e84-a2e9-b2fd8f40a302,user00073,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,정지유,귀여운사슴73,00000000-0000-0000-0000-000000000000,2025-10-21 18:14:34,,,,
190804f6-1bf3-47a1-9aa0-318074483625,user00074,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,신예준,용감한늑대74,00000000-0000-0000-0000-000000000000,2025-06-12 13:26:16,,,,
a08358bc-953e-4f92-a140-2f7bea47f645,user00075,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,한지아,조용한토끼75,00000000-0000-0000-0000-000000000000,2025-04-26 08:17:16,,,,
736724d9-ccbf-4954-8a0c-a3f70e8fda2e,user00076,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,강지아,느린곰76,00000000-0000-0000-0000-000000000000,2025-03-19 04:42:30,,,,
91624fe5-9021-46f0-be00-51b328b98815,user00077,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,송하준,신비한여우77,00000000-0000-0000-0000-000000000000,2025-08-04 16:55:17,,,,
f7aa57ea-5a80-4193-a54a-45ebbe144ee2,user00078,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,조하린,귀여운늑대78,00000000-0000-0000-0000-000000000000,2025-10-21 22:41:10,,,,
c38c7484-f8b5-460e-a328-a2caf0686e7b,user00079,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,조하린,느린여우79,00000000-0000-0000-0000-000000000000,2024-10-06 03:32:49,,,,
80bafd01-25ae-4458-ad73-76292d0ea6ab,user00080,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,장시우,귀여운판다80,00000000-0000-0000-0000-000000000000,2025-10-05 08:28:00,,,,
00566ea9-6f74-4cb8-9d42-6104e163956b,user00081,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,강도윤,밝은독수리81,00000000-0000-0000-0000-000000000000,2025-07-07 04:09:17,,,,
4a422fc3-3c03-4bff-af07-07a36b85e9d0,user00082,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,안지윤,조용한곰82,00000000-0000-0000-0000-000000000000,2025-10-06 07:39:45,,,,
d5682b24-23a2-4247-98e0-b1f89432f6ec,user00083,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,조지아,귀여운판다83,00000000-0000-0000-0000-000000000000,2025-11-15 07:53:53,,,,
22bad2bf-e181-419e-91d1-787257e072f4,user00084,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,서민준,멋진고양이84,00000000-0000-0000-0000-000000000000,2024-11-16 21:48:46,,,,
40f7a8c0-07f0-40a6-9ffb-f6460e9c5cc4,user00085,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,조주원,활발한토끼85,00000000-0000-0000-0000-000000000000,2026-04-24 20:57:10,,,,
a9d4bdff-907b-4aab-84b1-ea7e944ac05a,user00086,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,이지아,느린여우86,00000000-0000-0000-0000-000000000000,2026-03-15 05:14:26,,,,
2e09f2e8-f7de-434e-8c14-8415d8f7338d,user00087,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,안서준,멋진호랑이87,00000000-0000-0000-0000-000000000000,2025-02-04 03:33:31,,,,
da22345c-a3b8-458d-bf33-9e6b792f9edc,user00088,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,강서준,빠른여우88,00000000-0000-0000-0000-000000000000,2024-06-03 01:15:58,,,,
a6123b7f-3e78-440d-a17b-def7e60b5e9e,user00089,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,전준서,신비한강아지89,00000000-0000-0000-0000-000000000000,2026-04-16 18:06:59,,,,
c320701c-0533-44de-98d7-f1ae66052348,user00090,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,임시우,엉뚱한늑대90,00000000-0000-0000-0000-000000000000,2025-07-28 22:49:13,,,,
91a4c593-fe3e-45b5-ae7b-fabde8f98d3c,user00091,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,박예준,용감한여우91,00000000-0000-0000-0000-000000000000,2025-11-02 10:37:31,,,,
d126af8f-a459-404e-8ec0-82e84f1b6220,user00092,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MASTER,안서현,조용한판다92,00000000-0000-0000-0000-000000000000,2024-06-15 17:41:51,,,,
53625432-d937-436b-b498-1ae2abd83a3b,user00093,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,조도윤,조용한호랑이93,00000000-0000-0000-0000-000000000000,2024-10-21 07:44:22,,,,
56532f41-f23d-4aaf-bddc-45cc262fa5df,user00094,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,이하준,귀여운늑대94,00000000-0000-0000-0000-000000000000,2025-05-21 09:23:47,,,,
dbb4485c-923f-45e2-aebd-a8b45afb9ec8,user00095,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,류서윤,귀여운고양이95,00000000-0000-0000-0000-000000000000,2025-02-28 03:12:05,,,,
8c9ba297-4f85-4bc8-9dc1-041126901e1d,user00096,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,조서현,느린사슴96,00000000-0000-0000-0000-000000000000,2025-06-24 15:40:24,,,,
60d166e9-f248-4b7d-a75f-4d7f09d7374e,user00097,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,MANAGER,장서현,엉뚱한사슴97,00000000-0000-0000-0000-000000000000,2025-12-21 02:21:03,,,,
d8dd4b4f-8a7b-4f89-a0c4-d941eb5f41fa,user00098,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,강예준,엉뚱한늑대98,00000000-0000-0000-0000-000000000000,2025-03-30 10:35:16,,,,
3b397517-1a40-4942-ae90-c43029417bda,user00099,$2b$10$Goi9OyKM5cOEHwsrl16XO.P9vT/sn5KpwLaS2qorJPBCOuCgkNFpm,USER,최서준,엉뚱한판다99,00000000-0000-0000-0000-000000000000,2025-02-17 18:24:42,,,,
